week,tv_spend,facebook_spend,search_spend,other_spend,revenue,log_revenue
2148-06-09,2.61,2.67,3.34,1.45,-177.11,0.0
2148-06-16,3.71,1.25,2.55,1.12,-66.36,0.0
2148-06-23,2.68,1.64,2.66,0.53,-66.36,0.0
2148-06-30,4.85,1.82,3.36,1.64,-137.53,0.0
2148-07-07,3.4,2.63,2.49,0.35,47.78,3.87
2148-07-14,4.23,2.83,2.76,1.99,-354.14,0.0
2148-07-21,1.44,2.82,2.45,1.71,189.06,5.24
2148-07-28,2.59,0.52,3.62,1.44,-22.94,0.0
2148-08-04,2.35,2.8,1.55,1.94,3.5,1.25
2148-08-11,3.28,0.64,1.64,1.34,182.61,5.21
2148-08-18,4.44,1.16,1.21,0.4,144.0,4.97
2148-08-25,1.31,1.79,3.42,1.25,-36.44,0.0
2148-09-01,1.29,1.7,2.12,0.77,156.7,5.05
2148-09-08,4.4,2.01,1.91,0.93,402.47,6.0
2148-09-15,1.85,1.7,3.94,1.08,-102.73,0.0
2148-09-22,3.68,2.84,3.77,1.62,278.76,5.63
2148-09-29,3.17,1.1,3.91,1.15,-119.6,0.0
2148-10-06,4.33,1.19,1.26,1.11,308.32,5.73
2148-10-13,1.5,2.8,3.65,0.81,-37.91,0.0
2148-10-20,1.52,0.69,1.85,1.22,-95.7,0.0
2148-10-27,3.23,2.02,0.84,0.72,296.17,5.69
2148-11-03,4.79,2.2,2.05,0.74,243.55,5.5
2148-11-10,2.66,1.76,2.43,1.59,-48.99,0.0
2148-11-17,2.31,2.24,1.15,0.88,92.37,4.53
2148-11-24,3.43,0.93,2.52,0.39,-63.65,0.0
2148-12-01,4.72,2.63,3.42,0.88,-193.44,0.0
2148-12-08,4.35,0.85,2.01,1.39,119.89,4.79
2148-12-15,4.98,1.5,1.93,1.68,23.94,3.18
2148-12-22,1.09,0.69,1.88,1.94,-134.25,0.0
2148-12-29,1.45,1.86,3.75,1.57,359.06,5.88
2149-01-05,3.44,2.17,0.96,1.03,-109.32,0.0
2149-01-12,4.28,2.85,2.22,0.81,134.7,4.9
2149-01-19,2.14,2.35,1.65,0.52,288.59,5.67
2149-01-26,1.96,1.85,3.66,1.37,48.41,3.88
2149-02-02,4.15,2.83,1.11,1.17,-57.23,0.0
2149-02-09,1.23,1.7,2.12,1.45,128.72,4.86
2149-02-16,2.48,1.9,2.1,0.7,168.84,5.13
2149-02-23,3.02,1.99,3.64,0.85,282.27,5.64
2149-03-02,3.24,1.52,1.49,0.8,444.8,6.1
2149-03-09,3.91,2.6,2.86,1.66,22.25,3.1
2149-03-16,2.42,0.96,1.23,0.59,91.49,4.52
2149-03-23,3.45,1.89,3.85,1.33,-139.13,0.0
2149-03-30,3.34,2.31,2.7,0.39,230.08,5.44
2149-04-06,3.19,2.76,2.8,1.23,143.62,4.97
2149-04-13,3.56,2.71,2.19,0.41,60.14,4.1
2149-04-20,2.04,1.77,1.9,0.6,-54.62,0.0
2149-04-27,1.34,2.11,1.48,0.49,-9.01,0.0
2149-05-04,1.48,1.49,2.73,0.89,122.35,4.81
2149-05-11,1.9,1.67,3.85,0.88,-95.76,0.0
2149-05-18,3.0,2.77,1.95,1.7,33.56,3.51
2149-05-25,4.36,2.83,3.63,0.68,129.96,4.87
2149-06-01,3.81,2.74,1.28,0.45,-223.24,0.0
2149-06-08,4.16,0.85,3.8,1.33,-103.3,0.0
2149-06-15,2.4,2.63,1.92,1.47,-45.1,0.0
2149-06-22,2.62,2.87,2.02,0.8,403.28,6.0
2149-06-29,2.57,1.4,2.28,1.32,-87.87,0.0
2149-07-06,1.77,1.8,3.1,1.62,79.11,4.37
2149-07-13,1.24,2.45,3.1,0.89,-117.78,0.0
2149-07-20,3.36,1.91,2.33,1.19,-64.52,0.0
2149-07-27,4.96,2.98,2.47,0.55,-172.88,0.0
2149-08-03,1.67,1.64,0.9,0.34,182.21,5.21
2149-08-10,1.19,2.28,1.77,1.97,-191.75,0.0
2149-08-17,4.12,2.48,1.91,0.81,276.78,5.62
2149-08-24,2.01,1.74,2.59,0.77,173.17,5.15
2149-08-31,4.32,2.64,2.59,1.95,99.75,4.6
2149-09-07,3.82,1.87,3.07,1.54,294.68,5.69
2149-09-14,4.78,1.53,3.09,1.3,730.14,6.59
2149-09-21,2.64,0.77,1.55,1.49,156.56,5.05
2149-09-28,3.65,1.48,3.26,1.51,-120.52,0.0
2149-10-05,2.86,2.33,0.86,1.6,369.63,5.91
2149-10-12,3.52,2.8,3.09,0.41,147.49,4.99
2149-10-19,2.8,1.13,1.13,1.0,480.07,6.17
2149-10-26,1.75,1.39,3.13,0.8,-19.49,0.0
2149-11-02,3.03,0.88,2.49,0.42,330.66,5.8
2149-11-09,3.11,2.23,2.2,1.0,89.6,4.5
2149-11-16,4.24,2.9,3.01,1.35,651.98,6.48
2149-11-23,3.94,2.1,0.92,0.6,17.21,2.85
2149-11-30,3.66,2.04,1.52,0.82,680.91,6.52
2149-12-07,1.45,1.88,2.77,1.39,170.72,5.14
2149-12-14,3.88,0.72,3.51,1.28,268.2,5.59
2149-12-21,3.0,2.32,2.02,1.78,431.14,6.07
2149-12-28,4.58,2.01,1.63,1.65,-64.23,0.0
2150-01-04,4.68,2.15,2.46,1.94,303.71,5.72
2150-01-11,1.22,2.75,2.79,1.32,32.63,3.49
2150-01-18,4.28,2.46,2.14,1.49,133.61,4.89
2150-01-25,1.15,2.45,3.61,1.76,118.14,4.77
2150-02-01,2.47,2.82,2.48,1.73,213.81,5.37
2150-02-08,3.17,2.97,0.91,1.52,188.42,5.24
2150-02-15,1.59,1.95,1.51,1.15,-50.4,0.0
2150-02-22,3.99,0.77,2.24,0.76,103.57,4.64
2150-03-01,1.03,1.65,3.03,1.79,-384.38,0.0
2150-03-08,1.67,2.47,1.5,1.62,271.71,5.6
2150-03-15,3.32,0.57,3.92,1.72,439.69,6.09
2150-03-22,3.86,0.64,1.82,0.54,106.68,4.67
2150-03-29,4.67,0.67,2.5,0.84,-234.12,0.0
2150-04-05,3.82,2.33,0.86,1.02,225.12,5.42
2150-04-12,3.69,1.75,3.63,1.73,-39.12,0.0
2150-04-19,2.58,1.42,3.32,1.82,133.1,4.89
2150-04-26,1.01,0.76,1.43,0.78,179.62,5.19
2150-05-03,1.48,2.33,3.79,1.47,213.23,5.36
2150-05-10,3.14,1.3,1.81,0.43,286.23,5.66
2150-05-17,3.7,1.16,3.01,1.0,123.05,4.81
2150-05-24,2.67,2.13,3.42,1.13,138.55,4.93
2150-05-31,3.92,1.9,3.17,1.6,257.08,5.55
2150-06-07,3.09,1.41,3.74,1.82,92.42,4.53
2150-06-14,1.3,2.1,3.57,0.87,-44.11,0.0
2150-06-21,1.77,1.18,3.98,1.2,184.41,5.22
2150-06-28,4.36,2.49,1.38,1.4,-133.28,0.0
2150-07-05,3.9,1.07,1.78,0.86,58.82,4.07
2150-07-12,4.58,0.9,2.84,1.98,-175.74,0.0
2150-07-19,1.47,2.46,3.15,1.79,-13.6,0.0
2150-07-26,4.96,2.27,2.51,0.8,5.94,1.78
2150-08-02,1.84,0.96,1.04,1.16,-149.3,0.0
2150-08-09,1.05,0.79,3.49,0.69,293.83,5.68
2150-08-16,4.99,2.6,3.87,1.17,338.66,5.83
2150-08-23,2.12,2.44,2.1,1.46,347.87,5.85
2150-08-30,3.67,1.32,1.52,0.45,32.64,3.49
2150-09-06,1.71,2.15,0.86,1.78,-25.5,0.0
2150-09-13,3.32,0.81,1.56,1.31,226.95,5.42
2150-09-20,4.62,1.77,3.04,1.98,139.33,4.94
2150-09-27,2.28,0.55,3.72,0.34,106.99,4.67
2150-10-04,3.68,1.48,1.1,1.71,-436.51,0.0
2150-10-11,1.75,0.69,2.57,1.65,220.35,5.4
2150-10-18,3.5,1.69,3.03,0.53,221.06,5.4
2150-10-25,2.35,1.55,1.68,0.87,65.95,4.19
2150-11-01,1.84,1.61,2.62,1.8,245.64,5.5
2150-11-08,2.25,0.61,3.09,1.18,197.96,5.29
2150-11-15,1.72,1.4,3.48,0.98,-51.64,0.0
2150-11-22,4.61,2.39,2.25,1.84,64.52,4.17
2150-11-29,2.59,1.42,3.19,0.46,-113.59,0.0
2150-12-06,1.98,2.29,1.77,1.1,367.76,5.91
2150-12-13,2.79,1.42,1.48,1.41,264.14,5.58
2150-12-20,2.28,1.56,1.4,1.33,-98.17,0.0
2150-12-27,3.98,1.91,1.95,0.75,211.49,5.35
2151-01-03,4.88,2.88,0.91,1.26,149.33,5.01
2151-01-10,2.75,0.77,1.71,1.5,-72.8,0.0
2151-01-17,4.44,0.58,2.89,1.29,117.18,4.76
2151-01-24,3.26,2.02,2.87,1.46,272.44,5.61
2151-01-31,1.63,2.87,1.04,0.74,254.7,5.54
2151-02-07,3.76,2.97,1.72,1.72,566.56,6.34
2151-02-14,3.05,1.71,2.62,1.06,108.47,4.69
2151-02-21,3.6,1.67,1.82,1.98,38.49,3.65
2151-02-28,4.56,2.11,2.14,0.34,208.01,5.34
2151-03-07,2.76,1.89,3.08,0.95,59.12,4.08
2151-03-14,4.6,2.09,0.83,0.61,-39.64,0.0
2151-03-21,4.0,2.68,1.68,1.24,-89.43,0.0
2151-03-28,2.95,2.37,1.26,0.71,-611.11,0.0
2151-04-04,3.41,1.74,1.21,1.55,221.07,5.4
2151-04-11,2.3,1.65,3.87,1.8,-222.29,0.0
2151-04-18,4.93,2.1,2.0,0.66,-77.94,0.0
2151-04-25,3.67,1.64,2.49,0.57,147.68,5.0
2151-05-02,1.18,1.64,3.15,1.79,21.0,3.04
2151-05-09,2.31,0.54,0.95,0.91,473.65,6.16
2151-05-16,3.49,0.94,1.57,1.04,-233.92,0.0
2151-05-23,1.23,1.72,3.46,0.68,533.52,6.28
2151-05-30,1.1,2.56,3.56,1.02,374.05,5.92
2151-06-06,2.8,1.2,1.99,0.69,251.95,5.53
2151-06-13,2.33,1.81,2.0,1.43,365.34,5.9
2151-06-20,2.75,1.36,3.22,1.15,173.37,5.16
2151-06-27,2.05,0.76,1.74,1.64,-280.74,0.0
2151-07-04,1.66,2.9,1.17,0.83,172.77,5.15
2151-07-11,3.76,2.64,1.62,1.16,-204.28,0.0
2151-07-18,3.06,0.7,2.04,0.74,-38.55,0.0
2151-07-25,1.8,2.3,0.97,1.89,50.33,3.92
2151-08-01,2.28,1.37,2.33,1.19,-106.65,0.0
2151-08-08,3.37,2.99,3.17,0.59,302.49,5.71
2151-08-15,1.29,1.26,2.44,0.76,23.11,3.14
2151-08-22,1.59,1.1,1.03,0.44,125.4,4.83
2151-08-29,1.29,1.92,2.21,0.35,66.36,4.2
2151-09-05,4.25,2.59,3.07,1.19,142.28,4.96
2151-09-12,4.01,0.98,0.99,0.87,-114.37,0.0
2151-09-19,4.01,2.27,0.99,1.94,-150.86,0.0
2151-09-26,3.87,0.65,1.99,0.59,40.76,3.71
2151-10-03,3.68,2.8,1.42,1.65,-100.63,0.0
2151-10-10,2.91,0.7,3.79,0.84,371.46,5.92
2151-10-17,3.57,2.79,2.66,0.68,-170.0,0.0
2151-10-24,1.15,1.73,1.72,1.95,532.89,6.28
2151-10-31,3.49,1.62,3.06,1.66,161.89,5.09
2151-11-07,4.11,2.93,2.0,1.37,118.81,4.78
2151-11-14,3.0,2.98,1.22,1.49,-22.56,0.0
2151-11-21,2.43,2.13,1.56,1.99,209.64,5.35
2151-11-28,2.11,0.82,2.86,1.31,35.23,3.56
2151-12-05,3.57,1.77,0.97,0.47,126.71,4.84
2151-12-12,3.77,1.82,1.67,0.41,247.55,5.51
2151-12-19,4.48,1.79,1.47,1.43,220.33,5.4
2151-12-26,2.37,1.92,1.44,1.42,318.76,5.76
2152-01-02,4.08,0.55,2.98,1.57,199.39,5.3
2152-01-09,3.25,2.28,3.44,0.48,-82.89,0.0
2152-01-16,4.53,2.28,3.09,1.91,-296.44,0.0
2152-01-23,3.11,0.79,2.87,1.24,125.74,4.83
2152-01-30,3.07,1.93,3.73,1.4,155.77,5.05
2152-02-06,3.31,1.92,0.99,0.36,451.33,6.11
2152-02-13,4.0,2.21,1.34,1.93,64.99,4.17
2152-02-20,4.86,0.71,2.13,1.26,160.5,5.08
2152-02-27,1.29,2.07,1.99,1.26,226.75,5.42
2152-03-05,1.21,1.2,2.14,1.9,168.4,5.13
2152-03-12,4.75,1.77,1.46,1.88,259.31,5.56
2152-03-19,3.12,2.43,1.28,0.67,-86.94,0.0
2152-03-26,3.46,2.26,2.43,1.88,-94.57,0.0
2152-04-02,2.93,0.8,3.77,1.55,41.2,3.72
2152-04-09,1.37,1.98,2.05,0.33,-367.61,0.0
2152-04-16,4.07,2.92,0.94,0.71,77.36,4.35
2152-04-23,3.99,0.89,3.06,1.0,-38.4,0.0
2152-04-30,2.25,2.63,1.73,1.29,146.43,4.99
2152-05-07,2.22,2.26,1.58,1.49,23.09,3.14
2152-05-14,4.35,2.44,1.84,0.66,-108.2,0.0
2152-05-21,1.29,1.2,3.12,1.72,342.3,5.84
2152-05-28,4.52,1.22,3.42,1.74,127.33,4.85
2152-06-04,2.03,2.77,2.68,1.38,269.09,5.6
2152-06-11,3.37,1.4,1.83,1.87,117.28,4.76
2152-06-18,4.74,0.66,1.79,1.68,173.95,5.16
2152-06-25,3.71,2.0,1.2,0.68,-197.13,0.0
2152-07-02,2.66,0.81,3.79,1.66,351.71,5.86
2152-07-09,3.76,2.49,2.84,1.92,287.93,5.66
2152-07-16,2.38,2.1,0.89,0.53,56.46,4.03
2152-07-23,2.11,2.69,2.92,1.96,160.33,5.08
2152-07-30,4.99,2.46,2.23,0.34,305.14,5.72
2152-08-06,4.0,0.78,3.91,1.19,31.61,3.45
2152-08-13,3.58,1.45,3.42,1.62,-211.16,0.0
2152-08-20,2.42,2.44,1.35,1.64,6.4,1.86
2152-08-27,1.2,1.54,3.1,1.55,112.88,4.73
2152-09-03,1.12,2.93,2.35,1.2,78.98,4.37
2152-09-10,3.22,2.34,1.4,1.41,345.33,5.84
2152-09-17,4.05,0.54,3.04,1.49,-100.14,0.0
2152-09-24,3.15,2.7,2.55,1.14,-65.08,0.0
2152-10-01,4.36,0.75,0.9,1.31,-147.66,0.0
2152-10-08,1.13,0.85,2.87,1.74,156.76,5.05
2152-10-15,2.47,2.34,2.83,0.83,-210.8,0.0
2152-10-22,1.95,2.66,1.26,1.19,221.15,5.4
2152-10-29,2.79,1.84,1.92,0.31,-111.85,0.0
2152-11-05,1.29,1.22,2.67,1.47,-82.17,0.0
2152-11-12,4.82,1.38,1.24,0.63,430.94,6.07
2152-11-19,1.89,1.36,3.53,1.12,336.47,5.82
2152-11-26,4.69,1.32,0.89,0.66,93.76,4.54
2152-12-03,2.7,1.11,1.13,0.34,-208.66,0.0
2152-12-10,4.94,2.02,1.17,1.12,489.87,6.19
2152-12-17,3.22,2.75,2.49,1.02,61.94,4.13
2152-12-24,4.72,1.27,2.78,1.02,149.39,5.01
2152-12-31,1.02,0.97,2.09,0.65,236.81,5.47
2153-01-07,3.99,2.6,1.72,1.91,-294.07,0.0
2153-01-14,4.61,2.35,3.39,0.31,-10.48,0.0
2153-01-21,1.56,2.83,1.02,1.82,57.14,4.05
2153-01-28,1.38,0.91,1.7,1.55,81.4,4.4
2153-02-04,2.7,0.86,0.93,0.59,-211.97,0.0
2153-02-11,4.73,1.85,0.84,1.1,143.57,4.97
2153-02-18,3.17,2.04,1.93,1.98,95.4,4.56
2153-02-25,3.11,1.7,1.42,1.39,407.07,6.01
2153-03-04,1.56,2.0,1.66,0.52,264.01,5.58
2153-03-11,1.0,0.95,3.43,1.08,22.38,3.11
2153-03-18,4.24,1.7,1.32,1.1,40.4,3.7
2153-03-25,1.35,2.15,3.3,1.66,297.21,5.69
2153-04-01,3.54,1.58,2.96,1.86,157.68,5.06
2153-04-08,4.66,2.2,1.84,0.44,-180.71,0.0
2153-04-15,1.83,1.63,2.55,0.83,495.37,6.21
2153-04-22,3.66,1.33,2.22,0.81,-115.31,0.0
2153-04-29,1.31,1.26,1.21,1.99,549.55,6.31
2153-05-06,3.42,1.53,3.7,1.25,193.04,5.26
2153-05-13,1.66,0.56,2.62,1.8,-58.83,0.0
2153-05-20,3.94,2.17,3.62,1.02,-356.43,0.0
2153-05-27,2.2,2.61,3.44,1.53,263.53,5.57
2153-06-03,2.85,1.39,1.06,0.79,-250.83,0.0
2153-06-10,3.4,0.62,1.46,1.85,137.22,4.92
2153-06-17,1.69,2.97,1.26,1.07,460.15,6.13
2153-06-24,3.97,1.16,3.46,1.67,-121.68,0.0
2153-07-01,2.21,0.82,3.56,0.73,232.17,5.45
2153-07-08,3.65,1.42,2.49,1.48,-71.29,0.0
2153-07-15,1.63,2.35,1.13,0.99,289.8,5.67
2153-07-22,3.75,1.23,1.23,0.35,78.28,4.36
2153-07-29,1.51,1.94,3.4,1.0,87.59,4.47
2153-08-05,2.7,1.54,3.77,1.24,344.31,5.84
2153-08-12,1.99,0.79,1.44,0.56,174.87,5.16
2153-08-19,3.99,1.33,0.84,0.61,-97.48,0.0
2153-08-26,2.05,2.31,1.86,1.09,434.89,6.08
2153-09-02,4.53,2.03,0.9,0.88,-228.71,0.0
2153-09-09,4.57,0.8,3.45,1.05,158.26,5.06
2153-09-16,1.79,0.91,2.37,1.08,-98.38,0.0
2153-09-23,3.46,2.1,2.85,0.54,-199.08,0.0
2153-09-30,1.35,2.53,2.12,0.61,-150.84,0.0
2153-10-07,2.57,1.37,1.91,1.74,64.46,4.17
2153-10-14,3.85,1.99,1.51,0.58,150.18,5.01
2153-10-21,3.64,0.93,3.27,1.43,308.15,5.73
2153-10-28,3.5,1.28,3.03,1.01,388.98,5.96
2153-11-04,2.13,0.55,1.95,1.95,118.23,4.77
2153-11-11,2.51,2.42,1.83,0.41,-10.02,0.0
2153-11-18,1.41,1.5,0.8,1.71,257.75,5.55
2153-11-25,3.88,2.54,1.0,1.14,-40.71,0.0
2153-12-02,3.02,2.27,2.79,0.31,-224.29,0.0
2153-12-09,3.84,2.57,2.45,0.75,289.79,5.67
2153-12-16,2.0,1.21,2.19,0.99,333.15,5.81
2153-12-23,2.3,0.96,3.45,0.83,-78.54,0.0
2153-12-30,2.34,2.93,2.41,0.92,486.78,6.19
2154-01-06,1.1,2.29,2.03,1.86,192.7,5.26
2154-01-13,2.36,2.59,1.32,0.91,161.04,5.08
2154-01-20,4.21,0.53,3.43,1.01,-6.78,0.0
2154-01-27,4.59,1.39,2.64,1.59,304.43,5.72
2154-02-03,3.07,2.36,1.1,1.65,-227.32,0.0
2154-02-10,2.82,0.69,2.88,0.44,8.32,2.12
2154-02-17,1.12,1.92,2.16,1.5,-74.74,0.0
2154-02-24,4.52,1.57,3.4,1.12,-150.23,0.0
2154-03-03,1.05,0.54,3.74,0.53,246.29,5.51
2154-03-10,4.78,1.09,2.72,0.75,164.11,5.1
2154-03-17,2.96,1.21,3.14,0.38,248.14,5.51
2154-03-24,2.37,0.78,0.98,0.91,-8.08,0.0
2154-03-31,4.7,2.08,2.59,0.73,302.1,5.71
2154-04-07,1.1,1.11,3.22,0.95,90.48,4.51
2154-04-14,3.33,1.19,2.39,1.29,-11.22,0.0
2154-04-21,3.2,2.75,2.7,1.54,-21.05,0.0
2154-04-28,1.88,1.67,3.68,1.33,-299.75,0.0
2154-05-05,2.72,1.48,1.43,1.45,301.14,5.71
2154-05-12,3.61,2.31,1.11,1.77,292.34,5.68
2154-05-19,3.91,2.77,3.01,1.79,704.11,6.56
2154-05-26,1.0,0.56,3.43,1.76,8.16,2.1
2154-06-02,4.75,1.62,3.52,0.56,-20.31,0.0
2154-06-09,1.66,2.03,2.85,0.73,-256.27,0.0
2154-06-16,1.93,1.3,3.47,1.15,280.79,5.64
2154-06-23,2.05,2.43,3.04,0.91,241.75,5.49
2154-06-30,1.15,2.93,1.08,0.52,373.52,5.92
2154-07-07,1.49,2.86,3.24,0.79,-84.56,0.0
2154-07-14,4.95,1.16,1.37,1.96,227.22,5.43
2154-07-21,2.26,1.07,1.56,0.89,-45.72,0.0
2154-07-28,1.46,2.89,2.06,1.01,351.16,5.86
2154-08-04,1.43,1.65,1.81,0.31,167.08,5.12
2154-08-11,3.88,1.02,1.83,1.52,-232.81,0.0
2154-08-18,4.42,2.27,1.34,1.0,61.46,4.12
2154-08-25,2.03,1.21,1.74,0.48,-330.39,0.0
2154-09-01,1.08,1.17,0.86,1.95,-187.29,0.0
2154-09-08,1.89,2.7,2.31,1.62,-130.24,0.0
2154-09-15,1.23,0.91,3.26,1.53,-50.94,0.0
2154-09-22,1.41,0.66,3.56,1.93,29.73,3.39
2154-09-29,2.73,1.17,3.43,0.99,125.14,4.83
2154-10-06,1.92,2.02,2.13,1.52,102.07,4.63
2154-10-13,3.06,0.81,3.14,0.65,79.74,4.38
2154-10-20,2.01,1.68,1.72,1.49,135.98,4.91
2154-10-27,4.76,2.07,0.98,0.32,-170.75,0.0
2154-11-03,4.62,2.62,2.96,0.51,130.11,4.87
2154-11-10,3.27,1.07,2.88,1.02,374.18,5.92
2154-11-17,2.42,2.54,3.37,0.32,68.78,4.23
2154-11-24,2.52,1.09,2.77,1.09,179.18,5.19
2154-12-01,2.65,2.19,1.3,1.19,153.28,5.03
2154-12-08,3.91,1.58,3.53,1.36,282.39,5.64
2154-12-15,2.81,0.79,2.81,0.47,133.78,4.9
2154-12-22,4.43,2.29,3.38,0.61,285.72,5.66
2154-12-29,4.78,1.04,3.28,1.34,208.07,5.34
2155-01-05,2.34,0.94,1.75,1.42,194.9,5.27
2155-01-12,3.24,1.4,1.04,0.34,148.42,5.0
2155-01-19,1.38,2.13,1.36,1.22,-138.15,0.0
2155-01-26,1.8,1.08,1.1,1.63,-182.09,0.0
2155-02-02,2.65,0.96,1.58,0.42,-12.13,0.0
2155-02-09,1.82,0.52,2.27,1.0,370.29,5.91
2155-02-16,4.51,1.68,3.7,0.86,81.67,4.4
2155-02-23,1.63,1.57,3.59,1.85,156.96,5.06
2155-03-02,2.82,1.08,3.1,0.62,-308.29,0.0
2155-03-09,3.42,0.63,0.88,0.84,91.1,4.51
2155-03-16,3.77,1.57,1.89,1.83,103.72,4.64
2155-03-23,2.53,2.47,2.98,0.86,-435.7,0.0
2155-03-30,4.48,2.29,1.21,1.2,145.66,4.98
2155-04-06,3.27,2.65,3.36,0.36,-219.95,0.0
2155-04-13,2.76,0.52,3.73,1.97,-50.95,0.0
2155-04-20,1.27,2.92,1.93,1.7,281.55,5.64
2155-04-27,2.86,1.35,3.06,1.38,123.38,4.82
2155-05-04,4.28,2.98,1.27,0.4,1.42,0.35
2155-05-11,3.46,1.13,3.01,0.43,-18.28,0.0
2155-05-18,4.33,1.68,0.87,1.23,-9.66,0.0
2155-05-25,2.98,1.38,1.28,0.78,95.76,4.56
2155-06-01,1.47,1.39,3.07,1.36,-158.8,0.0
2155-06-08,1.05,2.61,3.08,1.32,317.34,5.76
2155-06-15,2.21,2.37,2.85,1.73,-132.01,0.0
2155-06-22,3.79,2.98,2.33,0.78,-240.51,0.0
2155-06-29,4.16,2.03,2.96,1.28,306.73,5.73
2155-07-06,2.18,1.66,3.28,1.62,7.23,1.98
2155-07-13,2.98,0.73,3.89,1.13,110.72,4.71
2155-07-20,2.68,2.99,3.64,1.71,251.51,5.53
2155-07-27,2.64,1.88,3.34,0.52,-47.45,0.0
2155-08-03,1.93,2.25,3.02,1.55,122.93,4.81
2155-08-10,1.55,1.52,2.64,1.9,209.28,5.34
2155-08-17,1.79,1.87,1.19,0.86,387.48,5.96
2155-08-24,1.22,2.86,1.33,0.92,-33.6,0.0
2155-08-31,1.79,0.92,3.42,0.44,-13.67,0.0
2155-09-07,1.04,1.23,3.37,1.39,193.24,5.26
2155-09-14,3.51,0.88,2.77,1.24,128.04,4.85
2155-09-21,2.27,2.48,2.2,0.37,55.39,4.01
2155-09-28,4.89,0.66,0.88,1.58,386.68,5.96
2155-10-05,1.77,0.7,1.85,1.71,-277.59,0.0
2155-10-12,2.38,1.25,2.15,1.84,-208.93,0.0
2155-10-19,2.43,1.79,2.35,1.23,-251.84,0.0
2155-10-26,1.03,1.52,3.77,1.07,328.75,5.8
2155-11-02,4.36,0.61,1.15,1.79,171.31,5.14
2155-11-09,1.13,2.89,2.46,0.98,-188.61,0.0
2155-11-16,4.76,2.88,1.98,1.41,84.8,4.44
2155-11-23,4.57,1.2,3.97,1.35,111.65,4.72
2155-11-30,3.14,2.33,3.56,0.93,-330.73,0.0
2155-12-07,3.17,1.95,2.2,0.45,121.71,4.8
2155-12-14,3.62,1.09,4.0,0.34,-131.8,0.0
2155-12-21,2.55,1.16,2.45,1.03,217.4,5.38
2155-12-28,3.59,1.73,1.33,1.12,-154.33,0.0
2156-01-04,1.18,1.55,2.58,1.7,119.02,4.78
2156-01-11,1.22,1.23,1.52,1.0,311.26,5.74
2156-01-18,2.83,2.52,2.84,0.78,294.2,5.68
2156-01-25,3.2,1.7,3.8,1.09,209.89,5.35
2156-02-01,4.55,2.14,3.32,0.7,99.05,4.6
2156-02-08,1.42,0.97,1.67,0.46,-249.61,0.0
2156-02-15,4.29,1.83,1.75,0.49,-2.78,0.0
2156-02-22,1.84,1.29,1.02,0.84,4.6,1.53
2156-02-29,2.58,1.82,1.71,0.32,10.17,2.32
2156-03-07,2.27,2.45,1.1,0.67,-239.33,0.0
2156-03-14,2.6,2.42,2.4,1.64,180.93,5.2
2156-03-21,1.6,1.39,3.07,0.7,-157.25,0.0
2156-03-28,3.01,2.24,3.2,0.49,410.66,6.02
2156-04-04,4.21,2.85,0.99,1.91,121.92,4.8
2156-04-11,2.77,2.06,1.89,1.36,277.86,5.63
2156-04-18,2.96,0.87,1.72,0.4,253.71,5.54
2156-04-25,4.4,2.2,1.13,0.41,496.17,6.21
2156-05-02,3.82,0.76,1.96,1.34,112.22,4.72
2156-05-09,2.96,2.68,1.76,1.22,10.3,2.33
2156-05-16,2.03,1.79,2.83,0.42,8.13,2.1
2156-05-23,4.54,1.46,3.63,0.68,410.9,6.02
2156-05-30,3.31,0.64,2.26,1.88,-186.64,0.0
2156-06-06,1.88,1.45,3.19,1.27,-88.92,0.0
2156-06-13,2.08,2.76,1.27,1.05,121.36,4.8
2156-06-20,4.21,0.55,3.66,0.73,68.35,4.22
2156-06-27,1.18,1.69,1.29,0.53,245.14,5.5
2156-07-04,4.97,2.83,1.41,0.98,-167.91,0.0
2156-07-11,1.52,1.49,1.14,1.87,43.08,3.76
2156-07-18,4.18,1.57,1.79,0.38,43.7,3.78
2156-07-25,2.58,1.95,2.57,1.98,-122.02,0.0
2156-08-01,2.97,1.66,3.96,0.65,282.06,5.64
2156-08-08,4.52,0.92,3.34,0.99,83.94,4.43
2156-08-15,2.65,0.55,2.02,0.38,33.1,3.5
2156-08-22,3.15,2.02,2.64,1.29,-69.34,0.0
2156-08-29,1.2,2.8,2.79,1.12,16.76,2.82
2156-09-05,1.01,0.77,3.43,1.43,-128.4,0.0
2156-09-12,1.98,1.03,3.16,1.22,254.38,5.54
2156-09-19,3.72,1.43,2.62,0.98,297.66,5.7
2156-09-26,1.49,2.52,2.94,1.55,430.05,6.06
2156-10-03,1.46,1.17,3.19,0.34,162.05,5.09
2156-10-10,2.64,2.71,1.23,1.22,10.26,2.33
2156-10-17,3.59,0.64,1.44,0.49,-33.32,0.0
2156-10-24,3.85,2.85,3.0,1.04,213.4,5.36
2156-10-31,1.71,1.9,3.52,1.64,137.75,4.93
2156-11-07,1.32,2.15,2.11,0.54,35.82,3.58
2156-11-14,4.76,1.42,3.94,1.89,71.2,4.27
2156-11-21,2.04,2.45,1.49,1.81,311.46,5.74
2156-11-28,4.41,0.92,2.13,1.01,-3.04,0.0
2156-12-05,4.45,0.62,2.01,0.31,344.15,5.84
2156-12-12,4.09,1.49,3.78,1.64,151.88,5.02
